Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550988;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Crossodactylus schmidti;Sem Informações;Crossodactylus schmidti;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylodidae;Crossodactylus;Crossodactylus schmidti;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550989;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Leptodactylus labyrinthicus;Sem Informações;Leptodactylus labyrinthicus;species;1;Sem Informações;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus labyrinthicus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550990;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Ischnocnema guentheri;Rã-do-folhiço;Ischnocnema guentheri;species;1;Sem Informações;Chordata;Amphibia;Anura;Brachycephalidae;Ischnocnema;Ischnocnema guentheri;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550991;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Vitreorana;Rã-de-vidro;Vitreorana uranoscopa;genus;1;Sem Informações;Chordata;Amphibia;Anura;Centrolenidae;Vitreorana;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550992;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Rhinella ornata;Sapo-cururuzinho;Rhinella ornata;species;1;Sem Informações;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella ornata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550993;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Hypsiboas raniceps;Sem Informações;Hypsiboas raniceps;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Hypsiboas;Hypsiboas raniceps;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550994;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Hypsiboas albopunctatus;Perereca-cabrinha;Hypsiboas albopunctatus;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Hypsiboas;Hypsiboas albopunctatus;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550995;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Leptodactylus latrans;Rã-manteiga;Leptodactylus latrans;species;1;Sem Informações;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus latrans;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550996;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Physalaemus cuvieri;Rã-cachorro;Physalaemus cuvieri;species;1;Sem Informações;Chordata;Amphibia;Anura;Leiuperidae;Physalaemus;Physalaemus cuvieri;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550997;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Leptodactylus podicipinus;Sem Informações;Leptodactylus podicipinus;species;1;Sem Informações;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus podicipinus;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550998;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Elachistocleis bicolor;Sapo-guarda-de-duas-cores;Elachistocleis bicolor;species;1;Sem Informações;Chordata;Amphibia;Anura;Microhylidae;Elachistocleis;Elachistocleis bicolor;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550999;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Odontophrynus americanus;Sapo-escavador;Odontophrynus americanus;species;1;Sem Informações;Chordata;Amphibia;Anura;Cycloramphidae;Odontophrynus;Odontophrynus americanus;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551000;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Rhinella schneideri;Sem Informações;Rhinella schneideri;species;1;Sem Informações;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella schneideri;Espécie não Ameaçada;Sem Informações;Fazenda Doralice;Brasil;PR;Ibipora;Espécie não Sensível;-23.306786;-50.984981;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551001;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Phyllomedusa tetraploidea;Perereca-das-folhagens;Phyllomedusa tetraploidea;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Phyllomedusa;Phyllomedusa tetraploidea;Espécie não Ameaçada;Sem Informações;Parque Estadual De Ibiporã;Brasil;PR;Ibipora;Espécie não Sensível;-23.254717;-51.029964;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551002;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Hypsiboas prasinus;Perereca;Hypsiboas prasinus;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Hypsiboas;Hypsiboas prasinus;Espécie não Ameaçada;Sem Informações;Parque Estadual De Ibiporã;Brasil;PR;Ibipora;Espécie não Sensível;-23.254717;-51.029964;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551003;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Leptodactylus mystacinus;Rã-assobiadora;Leptodactylus mystacinus;species;1;Sem Informações;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus mystacinus;Espécie não Ameaçada;Sem Informações;Parque Estadual De Ibiporã;Brasil;PR;Ibipora;Espécie não Sensível;-23.254717;-51.029964;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551004;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Leptodactylus fuscus;Rã-assobiadora;Leptodactylus fuscus;species;1;Sem Informações;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus fuscus;Espécie não Ameaçada;Sem Informações;Parque Estadual De Ibiporã;Brasil;PR;Ibipora;Espécie não Sensível;-23.254717;-51.029964;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;551005;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Hypsiboas faber;Sapo-martelo;Hypsiboas faber;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Hypsiboas;Hypsiboas faber;Espécie não Ameaçada;Sem Informações;Parque Estadual De Ibiporã;Brasil;PR;Ibipora;Espécie não Sensível;-23.254717;-51.029964;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Carolina Blefari Batista;551941;Nº Da Autorização/Licença Sisbio: 38253, Projeto: O Efeito Da Fragmentação No Deslocamento De Morcegos E Na Relação Hospedeiro-Parasita;15/03/2013;16/03/2013 a 16/05/2013;15/07/2014;Sturnira lilium;Morcego;Sturnira lilium;species;55;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Sturnira;Sturnira lilium;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Carolina Blefari Batista;551942;Nº Da Autorização/Licença Sisbio: 38253, Projeto: O Efeito Da Fragmentação No Deslocamento De Morcegos E Na Relação Hospedeiro-Parasita;15/03/2013;16/03/2013 a 16/05/2013;15/07/2014;Artibeus lituratus;Morcego;Artibeus lituratus;species;64;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Carolina Blefari Batista;551943;Nº Da Autorização/Licença Sisbio: 38253, Projeto: O Efeito Da Fragmentação No Deslocamento De Morcegos E Na Relação Hospedeiro-Parasita;15/03/2013;16/03/2013 a 16/05/2013;15/07/2014;Carollia perspicillata;Morcego;Carollia perspicillata;species;151;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255833;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mário Luís Orsi;553037;Nº Da Autorização/Licença Sisbio: 16578;09/01/2014;10/01/2014 a 28/03/2014;13/02/2019;Cetopsidae;Sem Informações;Cetopsidae;family;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Cetopsidae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Rio Tibagi;Brasil;PR;Londrina;Espécie não Sensível;-23.337528;-50.981706;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mário Luís Orsi;553038;Nº Da Autorização/Licença Sisbio: 16578;09/01/2013;10/01/2013 a 28/03/2013;13/02/2019;Characidae;Sem Informações;Characidae;family;4;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Rio Tibagi;Brasil;PR;Londrina;Espécie não Sensível;-23.337528;-50.981708;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Vivien Rissato Santos;300454;Nº Da Autorização/Licença Sisbio: 34178, Projeto: Relação Do Peso E Utilização De Recursos Para Quatro Espécies De Morcegos Frugívoros Filostomídeos Na Região De Londrina, Pr;14/09/2012;15/09/2012 a 12/12/2012;13/05/2016;Artibeus lituratus;Morcego;Artibeus lituratus;species;30;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.342256;-51.130372;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Vivien Rissato Santos;300455;Nº Da Autorização/Licença Sisbio: 34178, Projeto: Relação Do Peso E Utilização De Recursos Para Quatro Espécies De Morcegos Frugívoros Filostomídeos Na Região De Londrina, Pr;14/05/2012;15/05/2012 a 15/05/2012;13/05/2016;Eptesicus brasiliensis;Morcego;Eptesicus brasiliensis;species;2;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;Eptesicus brasiliensis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.342256;-51.130372;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Vivien Rissato Santos;300481;Nº Da Autorização/Licença Sisbio: 34178, Projeto: Relação Do Peso E Utilização De Recursos Para Quatro Espécies De Morcegos Frugívoros Filostomídeos Na Região De Londrina, Pr;19/04/2012;20/04/2012 a 20/06/2012;13/05/2016;Micronycteris megalotis;Morcego;Micronycteris megalotis;species;5;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Micronycteris;Micronycteris megalotis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.342256;-51.130372;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
